likes,comments,postAgeHours,isFollowingAuthor,source,eventType
23,3,116.42,0,trending,skip
6,3,75.42,1,following,impression
6,3,75.42,1,following,view
6,3,75.42,1,following,comment
23,4,649.42,0,exploration,impression
23,4,649.42,0,exploration,skip
20,6,749.42,0,exploration,impression
20,6,749.42,0,exploration,skip
21,3,276.42,0,exploration,impression
21,3,276.42,0,exploration,view
21,3,276.42,0,exploration,like
17,5,537.42,1,following,impression
17,5,537.42,1,following,view
17,5,537.42,1,following,like
17,5,537.42,1,following,save
15,5,702.42,1,following,impression
15,5,702.42,1,following,view
15,5,702.42,1,following,like
15,5,702.42,1,following,comment
15,5,702.42,1,following,save
26,6,477.42,0,exploration,impression
26,6,477.42,0,exploration,skip
4,5,729.42,0,trending,impression
4,5,729.42,0,trending,skip
8,4,497.42,0,exploration,impression
8,4,497.42,0,exploration,skip
22,5,168.42,0,exploration,impression
22,5,168.42,0,exploration,skip
19,4,394.42,1,following,impression
19,4,394.42,1,following,view
19,4,394.42,1,following,share
24,4,382.42,0,trending,impression
24,4,382.42,0,trending,view
24,4,382.42,0,trending,like
13,6,325.42,0,trending,impression
13,6,325.42,0,trending,view
13,6,325.42,0,trending,like
17,4,171.42,0,exploration,impression
17,4,171.42,0,exploration,skip
21,2,639.42,0,exploration,impression
21,2,639.42,0,exploration,skip
14,3,680.42,0,trending,impression
14,3,680.42,0,trending,skip
26,5,140.42,1,following,impression
26,5,140.42,1,following,view
26,5,140.42,1,following,like
9,3,402.42,0,exploration,impression
9,3,402.42,0,exploration,view
9,3,402.42,0,exploration,save
10,3,415.42,1,following,impression
10,3,415.42,1,following,skip
17,5,725.42,1,following,impression
17,5,725.42,1,following,view
17,5,725.42,1,following,like
17,5,725.42,1,following,comment
11,1,451.42,0,exploration,impression
11,1,451.42,0,exploration,skip
0,1,26.84,0,exploration,impression
0,1,26.84,0,exploration,skip
0,0,15.95,0,exploration,impression
0,0,15.95,0,exploration,skip
0,0,14.61,0,exploration,impression
0,0,14.61,0,exploration,skip
1,1,14.58,0,exploration,impression
1,1,14.58,0,exploration,view
1,1,14.58,0,exploration,like
1,0,7.48,0,exploration,impression
1,0,7.48,0,exploration,skip
1,0,54.65,0,trending,impression
1,0,54.65,0,trending,skip
1,0,54.05,0,exploration,impression
1,0,54.05,0,exploration,skip
21,5,416.43,1,following,impression
21,5,416.43,1,following,skip
14,2,311.43,0,exploration,impression
14,2,311.43,0,exploration,skip
4,2,650.43,0,exploration,impression
4,2,650.43,0,exploration,skip
4,5,39.43,0,exploration,impression
4,5,39.43,0,exploration,skip
19,1,111.43,0,exploration,impression
19,1,111.43,0,exploration,skip
5,3,618.43,0,exploration,impression
5,3,618.43,0,exploration,skip
13,6,85.43,0,trending,impression
13,6,85.43,0,trending,view
13,6,85.43,0,trending,like
13,6,85.43,0,trending,share
8,2,651.43,0,trending,impression
8,2,651.43,0,trending,skip
15,3,715.43,0,exploration,impression
15,3,715.43,0,exploration,skip
6,1,653.43,0,exploration,impression
6,1,653.43,0,exploration,skip
14,1,486.43,0,exploration,impression
14,1,486.43,0,exploration,skip
6,3,80.43,1,following,impression
6,3,80.43,1,following,view
6,3,80.43,1,following,save
6,3,80.43,1,following,share
22,1,54.43,0,exploration,impression
22,1,54.43,0,exploration,view
22,1,54.43,0,exploration,like
22,1,54.43,0,exploration,share
15,4,522.43,1,following,impression
15,4,522.43,1,following,skip
6,2,499.43,0,trending,impression
6,2,499.43,0,trending,skip
16,5,401.43,0,exploration,impression
16,5,401.43,0,exploration,view
16,5,401.43,0,exploration,like
16,5,401.43,0,exploration,comment
22,6,638.43,1,following,impression
22,6,638.43,1,following,skip
3,3,340.43,0,exploration,impression
3,3,340.43,0,exploration,skip
24,4,715.43,1,following,impression
24,4,715.43,1,following,view
24,4,715.43,1,following,comment
11,4,667.43,0,trending,impression
11,4,667.43,0,trending,view
11,4,667.43,0,trending,like
11,4,667.43,0,trending,save
11,4,667.43,0,trending,share
7,3,338.43,0,exploration,impression
7,3,338.43,0,exploration,skip
16,5,251.43,0,exploration,impression
16,5,251.43,0,exploration,view
16,5,251.43,0,exploration,like
16,5,251.43,0,exploration,comment
7,5,440.43,0,exploration,impression
7,5,440.43,0,exploration,skip
3,5,161.43,1,following,impression
3,5,161.43,1,following,skip
9,1,459.43,1,following,impression
9,1,459.43,1,following,view
9,1,459.43,1,following,like
9,1,459.43,1,following,save
6,1,628.43,1,following,impression
6,1,628.43,1,following,skip
10,3,723.43,1,following,impression
10,3,723.43,1,following,view
10,3,723.43,1,following,like
10,3,723.43,1,following,comment
10,3,723.43,1,following,save
9,4,723.43,0,exploration,impression
9,4,723.43,0,exploration,view
9,4,723.43,0,exploration,like
9,4,723.43,0,exploration,comment
9,4,723.43,0,exploration,share
4,2,163.43,0,trending,impression
4,2,163.43,0,trending,skip
8,5,81.43,0,exploration,impression
8,5,81.43,0,exploration,view
8,5,81.43,0,exploration,like
8,5,81.43,0,exploration,save
9,1,551.43,0,exploration,impression
9,1,551.43,0,exploration,skip
11,2,577.43,0,trending,impression
11,2,577.43,0,trending,view
11,2,577.43,0,trending,like
7,5,606.43,0,trending,impression
7,5,606.43,0,trending,view
7,5,606.43,0,trending,like
5,4,735.43,0,exploration,impression
5,4,735.43,0,exploration,skip
21,5,164.43,0,trending,impression
21,5,164.43,0,trending,view
21,5,164.43,0,trending,like
21,5,164.43,0,trending,comment
9,4,543.43,1,following,impression
9,4,543.43,1,following,skip
24,3,601.43,1,following,impression
24,3,601.43,1,following,view
11,6,49.43,1,following,impression
11,6,49.43,1,following,view
11,6,49.43,1,following,comment
14,4,265.43,0,trending,impression
14,4,265.43,0,trending,skip
18,1,715.43,0,trending,impression
18,1,715.43,0,trending,skip
14,4,699.43,0,exploration,impression
14,4,699.43,0,exploration,view
14,4,699.43,0,exploration,like
14,4,699.43,0,exploration,comment
8,5,166.43,0,exploration,impression
8,5,166.43,0,exploration,skip
12,4,516.43,1,following,impression
12,4,516.43,1,following,view
12,4,516.43,1,following,like
12,4,516.43,1,following,comment
23,1,337.43,0,exploration,impression
23,1,337.43,0,exploration,skip
10,3,575.43,1,following,impression
10,3,575.43,1,following,skip
12,6,677.43,0,exploration,impression
12,6,677.43,0,exploration,view
12,6,677.43,0,exploration,like
12,6,677.43,0,exploration,comment
4,4,92.43,0,trending,impression
4,4,92.43,0,trending,skip
17,7,629.43,0,trending,impression
17,7,629.43,0,trending,skip
17,2,496.43,0,exploration,impression
17,2,496.43,0,exploration,skip
10,5,531.43,0,exploration,impression
10,5,531.43,0,exploration,skip
7,2,474.43,0,exploration,impression
7,2,474.43,0,exploration,skip
9,2,478.43,0,exploration,impression
9,2,478.43,0,exploration,skip
17,2,542.43,0,exploration,impression
17,2,542.43,0,exploration,skip
9,1,47.43,0,trending,impression
9,1,47.43,0,trending,skip
19,5,109.43,0,exploration,impression
19,5,109.43,0,exploration,skip
10,1,43.43,0,exploration,impression
10,1,43.43,0,exploration,skip
7,3,282.43,0,trending,impression
7,3,282.43,0,trending,skip
16,5,711.43,0,trending,impression
16,5,711.43,0,trending,skip
24,3,273.43,1,following,impression
24,3,273.43,1,following,skip
16,3,462.43,1,following,impression
16,3,462.43,1,following,skip
19,1,588.43,0,exploration,impression
19,1,588.43,0,exploration,skip
17,1,355.43,0,exploration,impression
17,1,355.43,0,exploration,skip
19,1,296.43,1,following,impression
19,1,296.43,1,following,view
19,1,296.43,1,following,like
19,1,296.43,1,following,comment
19,1,296.43,1,following,save
5,3,268.43,1,following,impression
5,3,268.43,1,following,skip
9,2,37.43,0,exploration,impression
9,2,37.43,0,exploration,skip
9,5,53.43,0,trending,impression
9,5,53.43,0,trending,skip
9,4,288.43,1,following,impression
9,4,288.43,1,following,skip
17,2,350.43,0,exploration,impression
17,2,350.43,0,exploration,view
17,2,350.43,0,exploration,comment
22,6,327.43,0,exploration,impression
22,6,327.43,0,exploration,view
21,2,730.43,0,trending,impression
21,2,730.43,0,trending,view
10,6,502.43,1,following,impression
10,6,502.43,1,following,skip
9,1,385.43,0,exploration,impression
9,1,385.43,0,exploration,skip
24,5,480.43,0,exploration,impression
24,5,480.43,0,exploration,skip
9,6,652.43,0,exploration,impression
9,6,652.43,0,exploration,skip
22,3,532.43,1,following,impression
22,3,532.43,1,following,skip
16,3,318.43,1,following,impression
16,3,318.43,1,following,skip
25,1,615.43,0,exploration,impression
25,1,615.43,0,exploration,skip
17,4,203.43,1,following,impression
17,4,203.43,1,following,skip
22,2,695.43,0,trending,impression
22,2,695.43,0,trending,skip
14,4,507.43,0,trending,impression
14,4,507.43,0,trending,skip
8,3,463.43,0,exploration,impression
8,3,463.43,0,exploration,skip
25,5,237.43,0,exploration,impression
25,5,237.43,0,exploration,skip
17,4,174.43,1,following,impression
17,4,174.43,1,following,skip
5,2,556.43,0,exploration,impression
5,2,556.43,0,exploration,skip
16,1,75.43,1,following,impression
16,1,75.43,1,following,skip
7,3,594.43,0,exploration,impression
7,3,594.43,0,exploration,skip
5,3,513.43,1,following,impression
5,3,513.43,1,following,view
5,3,513.43,1,following,like
5,3,513.43,1,following,comment
17,5,727.43,0,exploration,impression
17,5,727.43,0,exploration,skip
16,4,60.43,0,exploration,impression
16,4,60.43,0,exploration,skip
8,1,405.43,0,exploration,impression
8,1,405.43,0,exploration,skip
3,4,591.43,0,exploration,impression
3,4,591.43,0,exploration,skip
21,1,714.43,0,trending,impression
21,1,714.43,0,trending,view
12,6,727.43,0,exploration,impression
12,6,727.43,0,exploration,skip
3,6,632.43,0,exploration,impression
3,6,632.43,0,exploration,skip
12,4,731.43,0,exploration,impression
12,4,731.43,0,exploration,skip
24,4,411.43,0,trending,impression
24,4,411.43,0,trending,view
25,4,119.43,0,exploration,impression
25,4,119.43,0,exploration,skip
21,4,231.43,0,trending,impression
21,4,231.43,0,trending,skip
7,6,672.43,1,following,impression
7,6,672.43,1,following,view
5,3,198.43,0,trending,impression
5,3,198.43,0,trending,skip
20,3,396.43,1,following,impression
20,3,396.43,1,following,view
20,3,396.43,1,following,like
21,2,683.43,0,exploration,impression
21,2,683.43,0,exploration,skip
11,6,142.43,0,exploration,impression
11,6,142.43,0,exploration,skip
11,6,72.43,1,following,impression
11,6,72.43,1,following,view
11,6,72.43,1,following,like
11,6,72.43,1,following,comment
11,6,72.43,1,following,share
16,2,551.43,0,exploration,impression
16,2,551.43,0,exploration,skip
18,4,363.43,1,following,impression
18,4,363.43,1,following,skip
8,4,215.43,0,exploration,impression
8,4,215.43,0,exploration,skip
20,5,636.43,0,trending,impression
20,5,636.43,0,trending,view
13,5,606.43,0,exploration,impression
13,5,606.43,0,exploration,skip
6,6,486.43,0,trending,impression
6,6,486.43,0,trending,skip
7,3,548.43,0,trending,impression
7,3,548.43,0,trending,skip
13,2,132.43,0,trending,impression
13,2,132.43,0,trending,skip
17,3,265.43,0,trending,impression
17,3,265.43,0,trending,skip
14,5,671.42,0,trending,impression
14,5,671.42,0,trending,skip
15,1,152.42,0,exploration,impression
15,1,152.42,0,exploration,view
15,1,152.42,0,exploration,save
17,1,518.42,0,exploration,impression
17,1,518.42,0,exploration,skip
13,4,234.42,0,exploration,impression
13,4,234.42,0,exploration,skip
15,5,284.42,0,exploration,impression
15,5,284.42,0,exploration,skip
20,6,533.42,0,exploration,impression
20,6,533.42,0,exploration,skip
23,3,159.42,0,trending,impression
23,3,159.42,0,trending,skip
9,6,515.42,1,following,impression
9,6,515.42,1,following,view
18,4,248.42,0,exploration,impression
18,4,248.42,0,exploration,view
18,4,248.42,0,exploration,like
18,4,248.42,0,exploration,share
20,6,442.42,0,trending,impression
20,6,442.42,0,trending,view
20,6,442.42,0,trending,like
20,6,442.42,0,trending,comment
20,6,442.42,0,trending,save
20,6,442.42,0,trending,share
7,1,219.42,0,exploration,impression
7,1,219.42,0,exploration,view
7,1,219.42,0,exploration,like
9,6,42.42,0,trending,impression
9,6,42.42,0,trending,skip
9,2,192.42,0,trending,impression
9,2,192.42,0,trending,view
9,2,192.42,0,trending,like
24,2,306.42,1,following,impression
24,2,306.42,1,following,skip
10,1,516.42,0,exploration,impression
10,1,516.42,0,exploration,skip
19,6,425.42,0,exploration,impression
19,6,425.42,0,exploration,skip
23,4,632.42,0,exploration,impression
23,4,632.42,0,exploration,view
23,4,632.42,0,exploration,share
20,1,110.42,1,following,impression
20,1,110.42,1,following,skip
15,5,92.42,0,trending,impression
15,5,92.42,0,trending,skip
7,5,330.42,0,exploration,impression
7,5,330.42,0,exploration,skip
11,2,727.42,1,following,impression
11,2,727.42,1,following,view
11,2,727.42,1,following,like
11,2,727.42,1,following,share
8,5,614.42,1,following,impression
8,5,614.42,1,following,skip
12,1,525.42,0,exploration,impression
12,1,525.42,0,exploration,view
12,1,525.42,0,exploration,like
5,5,571.42,1,following,impression
5,5,571.42,1,following,skip
12,1,168.42,0,exploration,impression
12,1,168.42,0,exploration,skip
6,5,298.42,0,exploration,impression
6,5,298.42,0,exploration,skip
24,1,118.42,1,following,impression
24,1,118.42,1,following,view
24,1,118.42,1,following,comment
24,1,118.42,1,following,save
11,6,394.42,0,exploration,impression
11,6,394.42,0,exploration,skip
19,2,103.42,0,exploration,impression
19,2,103.42,0,exploration,skip
11,4,464.42,0,trending,impression
11,4,464.42,0,trending,skip
8,6,688.42,0,exploration,impression
8,6,688.42,0,exploration,skip
3,1,410.42,0,exploration,impression
3,1,410.42,0,exploration,skip
18,4,48.42,1,following,impression
18,4,48.42,1,following,skip
19,2,299.42,0,trending,impression
19,2,299.42,0,trending,skip
12,6,439.42,0,exploration,impression
12,6,439.42,0,exploration,skip
22,1,651.42,0,exploration,impression
22,1,651.42,0,exploration,skip
6,3,75.42,0,exploration,impression
6,3,75.42,0,exploration,skip
15,1,619.42,1,following,impression
15,1,619.42,1,following,view
20,6,749.42,1,following,impression
20,6,749.42,1,following,skip
17,5,537.42,1,following,impression
17,5,537.42,1,following,skip
26,6,477.42,1,following,impression
26,6,477.42,1,following,skip
4,5,729.42,0,exploration,impression
4,5,729.42,0,exploration,skip
8,4,497.42,0,exploration,impression
8,4,497.42,0,exploration,view
8,4,497.42,0,exploration,like
22,5,168.42,0,exploration,impression
22,5,168.42,0,exploration,view
19,4,394.42,1,following,impression
19,4,394.42,1,following,view
19,4,394.42,1,following,like
19,4,394.42,1,following,comment
19,4,394.42,1,following,save
8,2,711.42,1,following,impression
8,2,711.42,1,following,skip
9,6,626.42,1,following,impression
9,6,626.42,1,following,view
9,6,626.42,1,following,like
9,6,626.42,1,following,share
24,4,382.42,0,trending,impression
24,4,382.42,0,trending,skip
13,6,325.42,0,trending,impression
13,6,325.42,0,trending,view
13,6,325.42,0,trending,like
13,6,325.42,0,trending,comment
17,4,171.42,1,following,impression
17,4,171.42,1,following,view
17,4,171.42,1,following,like
17,4,171.42,1,following,comment
17,4,171.42,1,following,share
26,5,140.42,0,exploration,impression
26,5,140.42,0,exploration,view
26,5,140.42,0,exploration,like
26,5,140.42,0,exploration,comment
26,5,140.42,0,exploration,save
20,3,103.42,0,exploration,impression
20,3,103.42,0,exploration,view
20,3,103.42,0,exploration,like
17,5,725.42,0,exploration,impression
17,5,725.42,0,exploration,skip
21,4,605.42,1,following,impression
21,4,605.42,1,following,view
21,4,605.42,1,following,like
21,4,605.42,1,following,save
11,1,451.42,1,following,impression
11,1,451.42,1,following,skip
0,0,29.91,0,exploration,impression
0,0,29.91,0,exploration,skip
0,1,26.84,0,exploration,impression
0,1,26.84,0,exploration,skip
0,0,15.80,0,trending,impression
0,0,15.80,0,trending,view
0,0,14.61,0,exploration,impression
0,0,14.61,0,exploration,view
0,0,14.61,0,exploration,like
1,0,7.48,0,exploration,impression
1,0,7.48,0,exploration,skip
1,0,54.65,0,trending,impression
1,0,54.65,0,trending,skip
1,0,54.44,0,exploration,impression
1,0,54.44,0,exploration,view
21,5,416.43,1,following,impression
21,5,416.43,1,following,view
21,5,416.43,1,following,comment
4,3,544.43,0,trending,impression
4,3,544.43,0,trending,skip
19,4,726.43,0,exploration,impression
19,4,726.43,0,exploration,skip
4,2,650.43,0,exploration,impression
4,2,650.43,0,exploration,view
4,2,650.43,0,exploration,like
4,2,650.43,0,exploration,comment
4,5,39.43,0,trending,impression
4,5,39.43,0,trending,skip
19,1,111.43,0,trending,impression
19,1,111.43,0,trending,view
19,1,111.43,0,trending,like
12,2,168.43,0,exploration,impression
12,2,168.43,0,exploration,view
5,3,618.43,0,trending,impression
5,3,618.43,0,trending,skip
13,6,85.43,0,trending,impression
13,6,85.43,0,trending,view
3,5,256.43,0,trending,impression
3,5,256.43,0,trending,view
3,5,256.43,0,trending,save
3,5,256.43,0,trending,share
14,1,486.43,0,exploration,impression
14,1,486.43,0,exploration,skip
6,3,80.43,1,following,impression
6,3,80.43,1,following,skip
15,4,522.43,1,following,impression
15,4,522.43,1,following,view
25,6,692.43,1,following,impression
25,6,692.43,1,following,view
25,6,692.43,1,following,like
17,3,37.43,1,following,impression
